date,MKT_SPY,MKT_VIX,MKT_TLT,MKT_TIP,MKT_LQD,MKT_HYG,MKT_GLD,MAC_CPI,MAC_UNRATE,MAC_FEDFUNDS,MAC_DFF,MAC_T10Y2Y,MAC_GS10,MAC_GS2,MAC_INDPRO,MAC_USREC,MAC_T10YIE,MAC_HY_OAS
2016-07-31,185.92849731445312,13.158500051498413,108.91765594482422,88.34690856933594,88.85150146484375,51.59039688110352,128.97999572753906,240.101,4.8,0.39,0.3,0.79,1.5,0.67,98.9992,0.0,1.49,5.69
2016-08-31,186.15118408203125,12.399565240611201,107.81382751464844,88.04417419433594,89.01171875,52.60552215576172,124.77999877929688,240.545,4.9,0.4,0.3,0.78,1.56,0.74,98.85,0.0,1.47,5.1
2016-09-30,186.1619415283203,14.219523793175107,106.18753051757812,88.70510864257812,88.73076629638672,53.1728401184082,125.63999938964844,241.176,5.0,0.4,0.29,0.83,1.63,0.77,98.7457,0.0,1.6,4.97
2016-10-31,182.9344787597656,14.58523804800851,101.53585052490234,88.22540283203125,87.37443542480469,52.650123596191406,121.94000244140624,241.741,4.9,0.4,0.31,0.98,1.76,0.84,98.7611,0.0,1.73,4.91
2016-11-30,189.67352294921875,15.236190387180873,93.19596862792967,86.3978271484375,84.60686492919922,52.65997314453125,111.75,242.026,4.7,0.41,0.31,1.26,2.14,0.98,98.3491,0.0,1.94,4.67
2016-12-31,193.5185394287109,12.472380956013998,92.76482391357422,86.36268615722656,85.31682586669922,53.62831497192383,109.61000061035156,242.637,4.7,0.54,0.55,1.25,2.49,1.2,99.0214,0.0,1.95,4.22
2017-01-31,196.98150634765625,11.608500003814697,93.52019500732422,87.13348388671875,85.44062805175781,54.1178092956543,115.5500030517578,243.618,4.7,0.65,0.56,1.26,2.43,1.21,98.7611,0.0,2.05,4.0
2017-02-28,204.72116088867188,11.530526361967388,95.0020980834961,87.49214172363281,86.56927490234375,54.94675064086914,119.2300033569336,244.006,4.6,0.66,0.57,1.14,2.42,1.2,98.3646,0.0,2.02,3.74
2017-03-31,204.97711181640625,11.897826111834982,94.37973022460938,87.49214172363281,86.31382751464844,54.86800384521485,118.72000122070312,243.892,4.4,0.79,0.82,1.13,2.48,1.31,99.0137,0.0,1.97,3.92
2017-04-30,207.01173400878903,13.136315847698011,95.86448669433594,87.88570404052734,87.3399429321289,55.31560516357422,120.7699966430664,244.193,4.4,0.9,0.83,1.01,2.3,1.24,100.0224,0.0,1.92,3.81
2017-05-31,209.9332733154297,10.862272782759232,97.67433166503906,87.8504409790039,88.50435638427734,55.8861083984375,120.62000274658205,244.004,4.4,0.91,0.83,0.93,2.3,1.3,100.1408,0.0,1.81,3.74
2017-06-30,211.27154541015625,10.513636328957297,98.44776916503906,87.08881378173828,88.92932891845703,55.960182189941406,118.0199966430664,244.163,4.3,1.04,1.06,0.93,2.19,1.34,100.3471,0.0,1.73,3.77
2017-07-31,215.6141357421875,10.264499998092651,97.79963684082033,87.49064636230469,89.61004638671875,56.53053283691406,120.75,244.243,4.3,1.15,1.07,0.96,2.32,1.37,100.1068,0.0,1.82,3.61
2017-08-31,216.24319458007807,11.97565215566884,101.1333465576172,88.39839172363281,90.21690368652344,56.56753540039063,125.81999969482422,245.183,4.4,1.16,1.07,0.79,2.21,1.34,99.6925,0.0,1.76,3.85
2017-09-30,220.6003875732422,10.437999963760376,98.78414916992188,87.77779388427734,90.17227172851562,56.9073371887207,121.58000183105467,246.435,4.3,1.15,1.06,0.86,2.2,1.38,99.7954,0.0,1.84,3.56
2017-10-31,225.798583984375,10.125454512509434,98.74605560302734,87.9850082397461,90.3460464477539,56.95563125610352,120.66999816894533,246.626,4.2,1.15,1.07,0.78,2.36,1.55,101.0247,0.0,1.88,3.51
2017-11-30,232.70030212402344,10.540476163228353,99.47987365722656,88.0609359741211,90.2346420288086,56.74617004394531,121.0999984741211,247.284,4.2,1.16,1.07,0.64,2.35,1.7,101.2664,0.0,1.86,3.61
2017-12-31,235.52247619628903,10.264500045776368,101.2830810546875,88.88467407226562,91.33589935302734,56.885623931884766,123.6500015258789,247.805,4.1,1.3,1.33,0.51,2.4,1.84,101.4644,0.0,1.96,3.63
2018-01-31,248.79641723632807,11.062381017775763,97.98573303222656,88.12893676757812,90.21634674072266,56.911712646484375,127.6500015258789,248.859,4.0,1.41,1.34,0.58,2.58,2.03,101.4625,0.0,2.11,3.29
2018-02-28,239.74996948242188,22.464736637316253,95.0055923461914,87.21792602539062,88.19807434082031,56.41809844970703,125.0,249.529,4.1,1.42,1.35,0.62,2.86,2.18,101.7085,0.0,2.12,3.47
2018-03-31,233.17840576171875,19.023809750874836,97.72239685058594,88.0985336303711,88.68914031982422,56.28726577758789,125.79000091552734,249.577,4.0,1.51,1.67,0.47,2.84,2.28,102.2067,0.0,2.05,3.72
2018-04-30,234.3833923339844,18.26761904216948,95.68179321289062,87.98292541503906,87.30030822753906,56.55720138549805,124.58999633789062,250.227,4.0,1.69,1.69,0.46,2.87,2.38,103.3329,0.0,2.17,3.46
2018-05-31,240.08108520507807,14.124545487490566,97.59967041015624,88.27249145507812,87.7554702758789,56.5856819152832,123.0999984741211,250.792,3.8,1.7,1.7,0.43,2.98,2.51,102.4024,0.0,2.07,3.63
2018-06-30,241.46176147460935,13.678095318022228,98.22994995117188,88.84394073486328,87.32786560058594,56.64165496826172,118.6500015258789,251.018,4.0,1.82,1.91,0.33,2.91,2.53,103.198,0.0,2.11,3.71
2018-07-31,250.4071502685547,13.147619065784273,96.81855010986328,88.37065124511719,88.5014419555664,57.59189987182617,115.98999786376952,251.214,3.8,1.91,1.91,0.29,2.89,2.61,103.3646,0.0,2.12,3.46
2018-08-31,258.3999938964844,12.546956518422002,98.0888214111328,88.94036102294922,88.51905059814453,57.99959182739258,113.51000213623048,251.663,3.8,1.91,1.91,0.24,2.89,2.64,104.0327,0.0,2.08,3.49
2018-09-30,259.9363098144531,12.910526325828151,95.2792739868164,88.07726287841797,88.39447021484375,58.30377960205078,112.76000213623048,252.182,3.7,1.95,2.18,0.24,3.0,2.77,104.1004,0.0,2.14,3.28
2018-10-31,241.97373962402344,19.352173639380414,92.48709869384766,86.73919677734375,86.5830307006836,57.15127944946289,115.1500015258789,252.772,3.8,2.19,2.2,0.28,3.15,2.86,103.9856,0.0,2.05,3.81
2018-11-30,246.4621124267578,19.389047622680664,94.1400146484375,87.15473937988281,86.27264404296875,56.92316055297852,115.54000091552734,252.594,3.8,2.2,2.2,0.21,3.12,2.86,104.0681,0.0,1.97,4.29
2018-12-31,224.7615203857422,24.953157726087067,99.65049743652344,87.61779022216797,87.87683868408203,55.73416519165039,121.25,252.767,3.9,2.27,2.4,0.21,2.83,2.68,104.0936,0.0,1.71,5.33
2019-01-31,242.7572326660156,19.57238079252697,100.0277328491211,88.86598205566406,90.83670043945312,58.48992156982422,124.75,252.561,4.0,2.4,2.4,0.18,2.71,2.54,103.4021,0.0,1.85,4.37
2019-02-28,250.62635803222656,15.234736844112998,98.65096282958984,88.71395111083984,90.65152740478516,59.200313568115234,123.98999786376952,253.319,3.8,2.4,2.4,0.21,2.68,2.5,102.8371,0.0,1.95,3.92
2019-03-31,255.16275024414065,14.485238075256348,104.14745330810548,90.46614074707033,93.30669403076172,59.96457290649414,122.01000213623048,254.277,3.8,2.41,2.43,0.14,2.57,2.41,102.8757,0.0,1.88,4.05
2019-04-30,265.5868530273437,12.949047588166737,102.07378387451172,90.66615295410156,93.71389770507812,60.55592727661133,121.1999969482422,255.233,3.7,2.42,2.45,0.24,2.53,2.34,102.274,0.0,1.95,3.73
2019-05-31,248.6501007080078,16.721818056973543,109.05487823486328,92.25482940673828,95.26070404052734,59.38499069213867,123.33000183105467,255.296,3.6,2.39,2.4,0.19,2.4,2.21,102.392,0.0,1.74,4.59
2019-06-30,265.9527587890625,15.835999870300293,110.0910415649414,92.94615936279295,98.35357666015624,61.25826644897461,133.1999969482422,255.213,3.6,2.38,2.4,0.25,2.07,1.81,102.4375,0.0,1.69,4.07
2019-07-31,269.9737854003906,13.30590907010165,110.37340545654295,93.23905181884766,98.60340881347656,61.35427474975586,133.2100067138672,255.802,3.7,2.4,2.4,0.13,2.06,1.84,101.9408,0.0,1.76,3.93
2019-08-31,265.4534912109375,18.979090907356955,122.56871795654295,95.41249084472656,102.43516540527344,61.77743911743164,143.75,256.036,3.6,2.13,2.13,0.0,1.63,1.57,102.639,0.0,1.55,4.13
2019-09-30,270.6186828613281,15.558999872207641,119.28398895263672,94.35689544677734,101.66079711914062,62.0485954284668,138.8699951171875,256.43,3.5,2.04,1.9,0.05,1.7,1.65,102.2917,0.0,1.53,4.02
2019-10-31,276.6006164550781,15.466521760691768,117.9561004638672,94.3292465209961,102.1133804321289,62.04147338867188,142.42999267578125,257.155,3.6,1.83,1.58,0.17,1.71,1.55,101.4281,0.0,1.54,4.15
2019-11-30,286.6130065917969,12.523499965667725,117.47588348388672,94.60565185546876,102.59842681884766,62.39385986328125,137.86000061035156,257.879,3.6,1.55,1.56,0.17,1.81,1.61,101.9372,0.0,1.61,4.02
2019-12-31,294.94073486328125,13.756666637602306,113.7195816040039,94.93363189697266,103.13949584960938,63.586368560791016,142.89999389648438,258.63,3.6,1.55,1.55,0.34,1.86,1.61,101.7003,0.0,1.77,3.6
2020-01-31,294.82159423828125,13.94095243726458,122.46589660644533,96.9614486694336,105.66233825683594,63.28990173339844,149.3300018310547,259.127,3.6,1.55,1.59,0.18,1.76,1.52,101.0338,0.0,1.65,4.03
2020-02-29,271.4818725585937,19.628947358382376,130.58116149902344,97.85578155517578,106.81552124023438,62.47377014160156,148.3800048828125,259.25,3.5,1.58,1.58,0.27,1.5,1.33,101.3735,0.0,1.41,5.06
2020-03-31,237.5815277099609,57.7368184002963,138.90789794921875,96.13557434082033,100.07349395751952,56.20888519287109,148.0500030517578,258.076,4.4,0.65,0.08,0.47,0.87,0.45,97.4078,1.0,0.87,8.77
2020-04-30,267.75048828125,41.45380964733305,140.60105895996094,99.04717254638672,104.92284393310548,58.95392227172852,158.8000030517578,256.032,14.8,0.05,0.05,0.44,0.66,0.22,84.5619,1.0,1.07,7.63
2020-05-31,280.5075988769531,30.89700002670288,138.123779296875,99.69212341308594,107.50415802001952,60.69100570678711,162.91000366210938,255.802,13.2,0.05,0.05,0.49,0.67,0.17,85.9604,0.0,1.15,6.54
2020-06-30,285.4821472167969,31.11954550309615,138.5887908935547,100.67430877685548,109.79143524169922,60.33689498901367,167.3699951171875,257.042,11.0,0.08,0.08,0.5,0.73,0.19,91.5934,0.0,1.34,6.44
2020-07-31,302.2947998046875,26.840454621748492,144.73538208007812,103.01520538330078,113.19506072998048,63.39022445678711,185.42999267578125,258.352,10.2,0.09,0.1,0.44,0.62,0.15,95.0256,0.0,1.55,5.16
2020-08-31,323.3940734863281,22.88952382405599,137.43124389648438,103.9319076538086,111.18209838867188,63.37606430053711,184.8300018310547,259.316,8.4,0.1,0.09,0.58,0.65,0.14,95.9549,0.0,1.8,5.02
2020-09-30,311.2850341796875,27.647619065784273,138.4941864013672,103.5390396118164,110.69319915771484,62.78563690185547,177.1199951171875,259.997,7.8,0.09,0.09,0.56,0.68,0.13,95.9669,0.0,1.63,5.41
2020-10-31,303.5235595703125,29.438636086203836,133.80589294433594,102.83853149414062,110.12828063964844,63.03888320922852,176.1999969482422,260.319,6.9,0.09,0.09,0.74,0.79,0.15,96.7394,0.0,1.7,5.32
2020-11-30,336.5399169921875,24.995500087738037,136.03219604492188,104.08007049560548,114.28176879882812,65.1514892578125,166.6699981689453,260.911,6.7,0.09,0.09,0.68,0.87,0.17,97.0816,0.0,1.77,4.33
2020-12-31,349.00811767578125,22.374090974981133,134.3622589111328,105.22244262695312,114.45393371582033,66.4271011352539,178.36000061035156,262.045,6.7,0.09,0.09,0.8,0.93,0.14,98.363,0.0,1.99,3.86
2021-01-31,345.4515686035156,24.90999984741211,129.48117065429688,105.50271606445312,112.35762786865234,66.17604064941406,172.61000061035156,262.639,6.4,0.09,0.07,1.0,1.08,0.13,98.8822,0.0,2.13,3.84
2021-02-28,355.0570678710937,23.140526219418174,122.0580825805664,103.72220611572266,109.81461334228516,66.01410675048828,161.80999755859375,263.573,6.2,0.08,0.07,1.3,1.26,0.12,95.6149,0.0,2.15,3.57
2021-03-31,371.1763916015625,21.843043534652047,115.65583801269533,103.45018768310548,108.19154357910156,66.8165283203125,159.9600067138672,264.847,6.1,0.07,0.06,1.58,1.61,0.15,98.3856,0.0,2.37,3.36
2021-04-30,390.81549072265625,17.416190556117467,118.5415496826172,104.92921447753906,109.32013702392578,67.24258422851562,165.66000366210938,266.625,6.1,0.07,0.05,1.49,1.64,0.16,98.5587,0.0,2.41,3.28
2021-05-31,393.3816223144531,19.7604998588562,118.54407501220705,106.00360870361328,110.00081634521484,67.268798828125,178.3800048828125,268.404,5.8,0.06,0.05,1.44,1.62,0.16,99.4333,0.0,2.42,3.34
2021-06-30,402.20416259765625,16.956818147139117,123.7826919555664,106.7718276977539,112.43342590332033,68.15992736816406,165.6300048828125,270.71,5.9,0.08,0.08,1.2,1.52,0.2,99.7987,0.0,2.32,3.04
2021-07-31,412.0230102539063,17.60333351861863,128.38328552246094,109.62879180908205,114.02883911132812,68.23137664794922,169.82000732421875,271.965,5.4,0.1,0.07,1.05,1.32,0.22,100.2519,0.0,2.4,3.32
2021-08-31,424.2846374511719,17.47772723978216,127.946533203125,109.44891357421876,113.63664245605467,68.64674377441406,169.69000244140625,272.752,5.1,0.09,0.06,1.1,1.28,0.22,100.0437,0.0,2.33,3.21
2021-09-30,404.51068115234375,19.8247617994036,124.22710418701172,108.5950698852539,111.92364501953124,68.39269256591797,164.22000122070312,273.942,4.7,0.08,0.06,1.24,1.37,0.24,98.8579,0.0,2.37,3.15
2021-10-31,432.8926086425781,17.869047573634557,127.28933715820312,109.79998016357422,112.51795959472656,68.18013000488281,166.64999389648438,276.528,4.5,0.08,0.07,1.07,1.58,0.39,100.1861,0.0,2.51,3.15
2021-11-30,429.4144287109375,18.500476246788388,130.817138671875,110.74983978271484,112.38452911376952,67.38309478759766,165.5,278.824,4.1,0.08,0.07,0.91,1.56,0.51,100.8654,0.0,2.5,3.67
2021-12-31,449.2738952636719,21.354545506564055,128.18270874023438,111.1960678100586,112.34613037109376,68.92220306396484,170.9600067138672,280.806,3.9,0.08,0.07,0.79,1.47,0.68,100.5726,0.0,2.56,3.1
2022-01-31,425.5785827636719,23.18100004196167,123.16582489013672,108.90674591064452,108.3107452392578,67.0924072265625,168.08999633789062,282.542,4.0,0.08,0.08,0.61,1.76,0.98,100.1856,0.0,2.44,3.63
2022-02-28,413.016845703125,25.74842111687911,121.1545181274414,109.83861541748048,106.00216674804688,66.51602172851562,178.3800048828125,284.525,3.9,0.08,0.08,0.39,1.93,1.44,100.8064,0.0,2.62,3.77
2022-03-31,428.542236328125,26.968695682028066,114.55835723876952,107.77854919433594,102.93475341796876,65.65989685058594,180.6499938964844,287.467,3.7,0.2,0.33,0.04,2.13,1.91,101.3907,0.0,2.84,3.43
2022-04-30,390.9294738769531,24.37350015640259,103.76256561279295,105.42572021484376,96.0388641357422,62.91510772705078,176.91000366210938,288.582,3.7,0.33,0.33,0.19,2.75,2.54,101.44,0.0,2.88,3.97
2022-05-31,391.81195068359375,29.445714587257022,101.42446899414062,104.37963104248048,97.82889556884766,63.94057083129883,171.13999938964844,291.299,3.6,0.77,0.83,0.32,2.9,2.62,101.3335,0.0,2.64,4.22
2022-06-30,359.5029296875,28.100000018165225,100.13175964355467,101.12767028808594,94.28473663330078,59.432838439941406,168.4600067138672,295.072,3.6,1.21,1.58,0.06,3.14,3.0,101.018,0.0,2.33,5.87
2022-07-31,392.6086730957031,24.86850004196167,102.56597137451172,105.48614501953124,98.47520446777344,63.41419219970703,164.10000610351562,294.94,3.5,1.68,2.32,-0.22,2.9,3.04,101.223,0.0,2.53,4.83
2022-08-31,376.5894775390625,22.169565366662066,97.8960189819336,102.63355255126952,94.11357879638672,60.68174362182617,159.27000427246094,295.162,3.6,2.33,2.33,-0.3,2.9,3.25,101.0963,0.0,2.48,5.03
2022-09-30,341.775390625,27.406190418061755,89.83419036865234,95.72390747070312,88.48574829101562,58.41203308105469,154.6699981689453,296.421,3.5,2.56,3.08,-0.39,3.52,3.86,101.2918,0.0,2.15,5.43
2022-10-31,369.55322265625,30.005714416503906,84.47610473632812,97.08355712890624,87.82627868652344,60.37803649902344,151.91000366210938,297.979,3.6,3.08,3.08,-0.41,3.98,4.38,101.2529,0.0,2.52,4.63
2022-11-30,390.0972900390625,23.436190650576638,90.51702880859376,98.86297607421876,93.66465759277344,62.44980239868164,164.80999755859375,298.708,3.6,3.78,3.83,-0.7,3.89,4.5,100.9552,0.0,2.34,4.55
2022-12-31,367.6167297363281,21.784285681588308,88.14546203613281,97.56062316894533,92.21182250976562,61.35258865356445,169.63999938964844,298.808,3.5,4.1,4.33,-0.53,3.62,4.29,99.7664,0.0,2.3,4.81
2023-01-31,390.735107421875,20.202999973297118,94.88298797607422,99.58625030517578,96.96980285644533,63.60237884521485,179.41000366210938,300.456,3.5,4.33,4.33,-0.69,3.53,4.21,100.505,0.0,2.24,4.3
2023-02-28,380.9110107421875,20.06210537960655,90.28064727783205,98.23888397216795,92.92705535888672,62.40338516235352,169.77999877929688,301.476,3.6,4.57,4.57,-0.89,3.75,4.53,100.6416,0.0,2.43,4.22
2023-03-31,395.0343627929688,21.644347895746645,94.6496124267578,101.05277252197266,96.50334167480467,63.64165878295898,183.22000122070312,301.643,3.5,4.65,4.83,-0.58,3.66,4.3,101.0205,0.0,2.32,4.58
2023-04-30,401.344970703125,17.8178946344476,94.96988677978516,101.10508728027344,97.0862045288086,63.77031707763672,184.8000030517578,302.858,3.4,4.83,4.83,-0.6,3.46,4.02,101.253,0.0,2.18,4.53
2023-05-31,403.19769287109375,17.64409099925648,92.1062469482422,99.89582061767578,95.36883544921876,62.985008239746094,182.32000732421875,303.316,3.6,5.06,5.08,-0.76,3.57,4.13,100.9286,0.0,2.18,4.69
2023-06-30,429.3248291015625,13.994285628909157,92.30621337890624,99.55631256103516,96.14142608642578,64.10623931884766,178.27000427246094,304.099,3.6,5.08,5.08,-1.06,3.75,4.64,100.1196,0.0,2.22,4.05
2023-07-31,443.3780517578125,13.943999910354615,89.95770263671875,99.59717559814452,96.19316864013672,64.82142639160156,182.3500061035156,304.615,3.5,5.12,5.33,-0.91,3.9,4.83,100.9067,0.0,2.37,3.79
2023-08-31,436.1722717285156,15.853912975477135,87.13117218017578,98.7878646850586,95.01087188720705,64.94048309326172,180.02000427246094,306.138,3.7,5.33,5.33,-0.76,4.17,4.9,100.8393,0.0,2.24,3.85
2023-09-30,415.4826354980469,15.241000032424926,80.20323944091797,96.8942642211914,91.631103515625,63.89264297485352,171.4499969482422,307.374,3.7,5.33,5.33,-0.44,4.38,5.02,101.0211,0.0,2.35,4.03
2023-10-31,406.463134765625,18.887727303938433,75.82160186767578,96.1933822631836,89.42102813720703,63.22613906860352,184.08999633789065,307.653,3.9,5.33,5.33,-0.19,4.8,5.07,100.4689,0.0,2.42,4.42
2023-11-30,443.5910034179688,14.077142897106352,83.34603881835938,98.864501953125,96.19416046142578,66.31639862060547,188.75,308.087,3.7,5.33,5.33,-0.36,4.5,4.88,100.8639,0.0,2.23,3.84
2023-12-31,463.8433227539063,12.718499994277954,90.58526611328124,101.27266693115234,100.88389587402344,68.43360900878906,191.1699981689453,308.735,3.8,5.33,5.33,-0.35,4.02,4.46,100.6031,0.0,2.16,3.39
2024-01-31,471.2306823730469,13.395238149733771,88.551513671875,101.6118392944336,100.43719482421876,68.51318359375,188.4499969482422,309.794,3.7,5.33,5.33,-0.28,4.06,4.32,99.2223,0.0,2.26,3.59
2024-02-29,495.8227233886719,13.944000101089477,86.55713653564453,100.54717254638672,98.49674224853516,68.72113037109375,189.30999755859372,311.022,3.9,5.33,5.33,-0.39,4.21,4.54,100.285,0.0,2.33,3.29
2024-03-31,512.0371704101562,13.787499904632568,87.23477935791016,101.1972885131836,100.01457977294922,69.47008514404297,205.72000122070312,312.107,3.9,5.33,5.33,-0.39,4.21,4.59,100.4575,0.0,2.32,3.15
2024-04-30,491.3918762207031,16.137727087194268,81.60340118408203,99.4862289428711,96.77104949951172,68.53136444091797,211.8699951171875,313.016,3.9,5.33,5.33,-0.35,4.54,4.87,100.2434,0.0,2.41,3.18
2024-05-31,516.246337890625,13.090454535050826,83.9592514038086,101.25414276123048,98.91329193115234,69.65111541748047,215.3000030517578,313.14,3.9,5.33,5.33,-0.38,4.48,4.86,100.863,0.0,2.35,3.2
2024-06-30,534.4596557617188,12.676842037000155,85.48490905761719,102.02521514892578,99.5031280517578,69.98497009277344,215.00999450683597,313.131,4.1,5.33,5.33,-0.35,4.31,4.74,100.894,0.0,2.28,3.21
2024-07-31,540.9314575195312,14.470000050284646,88.58795928955078,103.7876205444336,102.12810516357422,71.63121032714844,226.5500030517578,313.566,4.2,5.33,5.33,-0.2,4.25,4.5,99.9757,0.0,2.24,3.25
2024-08-31,553.5706176757812,19.31227272207087,90.458251953125,104.61690521240234,104.03843688964844,72.7396240234375,231.2899932861328,314.131,4.2,5.33,5.33,0.0,3.87,3.97,100.4309,0.0,2.15,3.17
2024-09-30,565.1981201171875,17.768999814987183,92.26690673828124,106.18365478515624,106.0806121826172,73.9740982055664,243.05999755859372,314.851,4.1,5.13,4.83,0.15,3.72,3.62,99.8084,0.0,2.18,3.03
2024-10-31,560.1546020507812,19.96086958180303,87.23387145996094,104.22257232666016,102.70789337158205,73.26127624511719,253.50999450683597,315.564,4.1,4.83,4.83,0.12,4.1,3.97,99.4695,0.0,2.33,2.88
2024-11-30,593.5585327148438,16.121000051498413,88.9673843383789,104.74166107177734,104.54728698730467,74.46611022949219,245.58999633789065,316.449,4.2,4.64,4.58,0.05,4.36,4.26,99.2925,0.0,2.26,2.74
2024-12-31,579.2774047851562,15.866190592447916,83.29035186767578,102.94598388671876,101.74981689453124,73.88504791259766,242.1300048828125,317.603,4.1,4.48,4.33,0.33,4.39,4.23,100.3273,0.0,2.34,2.92
2025-01-31,594.8347778320312,16.74600019454956,83.70046997070312,104.35659790039062,102.34029388427734,74.8902359008789,258.5599975585937,319.086,4.0,4.33,4.33,0.36,4.63,4.27,100.0647,0.0,2.42,2.68
2025-02-28,587.283447265625,17.052105351498252,88.4689712524414,106.60774993896484,104.76710510253906,75.61685180664062,263.2699890136719,319.775,4.2,4.33,4.33,0.25,4.45,4.21,101.0993,0.0,2.38,2.87
2025-03-31,554.5604858398438,21.841428756713867,87.40318298339844,107.3323974609375,104.28257751464844,74.79578399658203,288.1400146484375,319.615,4.2,4.33,4.33,0.34,4.28,3.97,101.0404,0.0,2.38,3.55
2025-04-30,549.7523803710938,31.966190701439267,86.214111328125,107.4675521850586,104.00038146972656,74.88343811035156,303.7699890136719,320.321,4.2,4.33,4.33,0.57,4.28,3.78,101.1279,0.0,2.23,3.94
2025-05-31,584.3014526367188,20.457142784481956,83.44610595703125,106.7884750366211,104.21504974365234,76.19632720947266,303.6000061035156,320.58,4.3,4.33,4.33,0.52,4.42,3.92,100.9655,0.0,2.34,3.32
2025-06-30,614.3265380859375,18.21500015258789,85.66914367675781,107.7905502319336,106.38526916503906,77.59720611572266,304.8299865722656,321.5,4.1,4.33,4.33,0.52,4.38,3.89,101.4785,0.0,2.29,2.96
2025-07-31,628.4754028320312,16.331363461234353,84.69280242919922,107.80037689208984,106.28980255126952,77.70257568359375,302.9599914550781,322.132,4.3,4.33,4.33,0.43,4.39,3.88,101.894,0.0,2.39,2.86
2025-08-31,641.3713989257812,15.749999954586936,84.70356750488281,109.53849792480467,107.39901733398438,78.56145477294922,318.07000732421875,323.364,4.3,4.33,4.33,0.64,4.26,3.7,101.5867,0.0,2.41,2.84
2025-09-30,664.21728515625,15.773333458673386,87.74524688720703,110.00038146972656,109.4151382446289,79.25748443603516,355.4700012207031,324.368,4.4,4.22,4.09,0.56,4.12,3.57,101.7779,0.0,2.36,2.8
2025-10-31,680.050537109375,18.086521770643152,88.95709228515625,110.35508728027344,109.57867431640624,79.24864959716797,368.1199951171875,,,4.09,3.86,0.51,4.06,3.52,101.5163,0.0,2.3,2.94
2025-11-30,681.3765869140625,19.904210642764443,89.19934844970703,110.59465026855467,110.59903717041016,79.84013366699219,387.8800048828125,325.031,4.5,3.88,3.89,0.55,4.09,3.55,101.9528,0.0,2.23,2.92
2025-12-31,681.9199829101562,15.548181880604137,86.82788848876953,109.91000366210938,109.78340911865234,80.23340606689453,396.30999755859375,326.03,4.4,3.72,3.64,0.71,4.14,3.5,102.325,0.0,2.25,2.81
2026-01-31,691.969970703125,16.04599995613098,86.7979965209961,110.4800033569336,110.16200256347656,80.72100067138672,444.9500122070313,,,3.64,3.64,0.74,4.21,3.54,,0.0,2.36,2.88
2026-02-28,693.9500122070312,18.74666690826416,87.5199966430664,110.76000213623048,110.55999755859376,80.91999816894531,467.0299987792969,,,,3.64,0.74,,,,,2.35,2.87
